Category,ID,Latitude,Longitude,Date,SMAP_Tile,SPL3SMP_E_006_Line_Y_9.00805km,SPL3SMP_E_006_Sample_X_9.00805km,SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_soil_moisture,SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag,SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_Recommended_Quality_Description,SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_Retrieval_Attempted_Description,SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_Retrieval_Successful_Description,SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_Retrieval_Successful_FT_Description,SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_Undefined_Description
Indonesia,10,-7.2,110.5,2021-03-13,h00v00,913.0,3111.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Indonesia,10,-7.2,110.5,2021-03-14,h00v00,913.0,3111.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Indonesia,10,-7.2,110.5,2021-03-15,h00v00,913.0,3111.0,0.5301447,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
Indonesia,10,-7.2,110.5,2021-03-16,h00v00,913.0,3111.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Indonesia,10,-7.2,110.5,2021-03-17,h00v00,913.0,3111.0,0.5399229,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
Indonesia,10,-7.2,110.5,2021-03-18,h00v00,913.0,3111.0,0.5617951,13.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was not successful,
Indonesia,10,-7.2,110.5,2021-03-19,h00v00,913.0,3111.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Indonesia,10,-7.2,110.5,2021-03-20,h00v00,913.0,3111.0,0.5617951,13.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was not successful,
Indonesia,10,-7.2,110.5,2021-03-21,h00v00,913.0,3111.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Indonesia,10,-7.2,110.5,2021-03-22,h00v00,913.0,3111.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Indonesia,10,-7.2,110.5,2021-03-23,h00v00,913.0,3111.0,0.5617951,13.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was not successful,
Indonesia,10,-7.2,110.5,2021-03-24,h00v00,913.0,3111.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Indonesia,10,-7.2,110.5,2021-03-25,h00v00,913.0,3111.0,0.5484896,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
Indonesia,10,-7.2,110.5,2021-03-26,h00v00,913.0,3111.0,0.5604385,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
Indonesia,10,-7.2,110.5,2021-03-27,h00v00,913.0,3111.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Indonesia,10,-7.2,110.5,2021-03-28,h00v00,913.0,3111.0,0.5617951,13.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was not successful,
Indonesia,10,-7.2,110.5,2021-03-29,h00v00,913.0,3111.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Indonesia,10,-7.2,110.5,2021-03-30,h00v00,913.0,3111.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Indonesia,10,-7.2,110.5,2021-03-31,h00v00,913.0,3111.0,0.5617951,13.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was not successful,
Indonesia,10,-7.2,110.5,2021-04-01,h00v00,913.0,3111.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Indonesia,10,-7.2,110.5,2021-04-02,h00v00,913.0,3111.0,0.4517779,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
Indonesia,10,-7.2,110.5,2021-04-03,h00v00,913.0,3111.0,0.5617951,13.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was not successful,
Indonesia,10,-7.2,110.5,2021-04-04,h00v00,913.0,3111.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Indonesia,10,-7.2,110.5,2021-04-05,h00v00,913.0,3111.0,0.4329521,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
Indonesia,10,-7.2,110.5,2021-04-06,h00v00,913.0,3111.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Indonesia,10,-7.2,110.5,2021-04-07,h00v00,913.0,3111.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Indonesia,10,-7.2,110.5,2021-04-08,h00v00,913.0,3111.0,0.5617951,13.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was not successful,
Indonesia,10,-7.2,110.5,2021-04-09,h00v00,913.0,3111.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Indonesia,10,-7.2,110.5,2021-04-10,h00v00,913.0,3111.0,0.5024435,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
Indonesia,10,-7.2,110.5,2021-04-11,h00v00,913.0,3111.0,0.5617951,13.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was not successful,
Indonesia,10,-7.2,110.5,2021-04-12,h00v00,913.0,3111.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Indonesia,10,-7.2,110.5,2021-04-13,h00v00,913.0,3111.0,0.5617951,13.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was not successful,
Indonesia,10,-7.2,110.5,2021-04-14,h00v00,913.0,3111.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Indonesia,10,-7.2,110.5,2021-04-15,h00v00,913.0,3111.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Indonesia,10,-7.2,110.5,2021-04-16,h00v00,913.0,3111.0,0.5249273,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
Indonesia,10,-7.2,110.5,2021-04-17,h00v00,913.0,3111.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Indonesia,10,-7.2,110.5,2021-04-18,h00v00,913.0,3111.0,0.4030613,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
Indonesia,10,-7.2,110.5,2021-04-19,h00v00,913.0,3111.0,0.4102598,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
Indonesia,10,-7.2,110.5,2021-04-20,h00v00,913.0,3111.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Indonesia,10,-7.2,110.5,2021-04-21,h00v00,913.0,3111.0,0.4132501,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
Indonesia,10,-7.2,110.5,2021-04-22,h00v00,913.0,3111.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Indonesia,10,-7.2,110.5,2021-04-23,h00v00,913.0,3111.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Indonesia,10,-7.2,110.5,2021-04-24,h00v00,913.0,3111.0,0.5617951,13.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was not successful,
Indonesia,10,-7.2,110.5,2021-04-25,h00v00,913.0,3111.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Indonesia,10,-7.2,110.5,2021-04-26,h00v00,913.0,3111.0,0.3149735,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
Indonesia,10,-7.2,110.5,2021-04-27,h00v00,913.0,3111.0,0.3931399,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
Indonesia,10,-7.2,110.5,2021-04-28,h00v00,913.0,3111.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Indonesia,10,-7.2,110.5,2021-04-29,h00v00,913.0,3111.0,0.4530852,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
Indonesia,10,-7.2,110.5,2021-04-30,h00v00,913.0,3111.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Indonesia,10,-7.2,110.5,2021-05-01,h00v00,913.0,3111.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Indonesia,10,-7.2,110.5,2021-05-02,h00v00,913.0,3111.0,0.4031935,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
Indonesia,10,-7.2,110.5,2021-05-03,h00v00,913.0,3111.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Indonesia,10,-7.2,110.5,2021-05-04,h00v00,913.0,3111.0,0.21515,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
Indonesia,10,-7.2,110.5,2021-05-05,h00v00,913.0,3111.0,0.4460525,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
Indonesia,10,-7.2,110.5,2021-05-06,h00v00,913.0,3111.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Indonesia,10,-7.2,110.5,2021-05-07,h00v00,913.0,3111.0,0.5617951,13.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was not successful,
Indonesia,10,-7.2,110.5,2021-05-08,h00v00,913.0,3111.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Indonesia,10,-7.2,110.5,2021-05-09,h00v00,913.0,3111.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Indonesia,10,-7.2,110.5,2021-05-10,h00v00,913.0,3111.0,0.5617951,13.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was not successful,
Indonesia,10,-7.2,110.5,2021-05-11,h00v00,913.0,3111.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Indonesia,10,-7.2,110.5,2021-05-12,h00v00,913.0,3111.0,0.2177489,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
Indonesia,10,-7.2,110.5,2021-05-13,h00v00,913.0,3111.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Indonesia,10,-7.2,110.5,2021-05-14,h00v00,913.0,3111.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
Indonesia,10,-7.2,110.5,2021-05-15,h00v00,913.0,3111.0,0.308893,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
