Category,ID,Latitude,Longitude,Date,MODIS_Tile,VNP13A1_002_Line_Y_500m,VNP13A1_002_Sample_X_500m,VNP13A1_002_500_m_16_days_NDVI,VNP13A1_002_500_m_16_days_VI_Quality,VNP13A1_002_500_m_16_days_VI_Quality_bitmask,VNP13A1_002_500_m_16_days_VI_Quality_MODLAND,VNP13A1_002_500_m_16_days_VI_Quality_MODLAND_Description,VNP13A1_002_500_m_16_days_VI_Quality_VI_usefulness,VNP13A1_002_500_m_16_days_VI_Quality_VI_usefulness_Description,VNP13A1_002_500_m_16_days_VI_Quality_Aerosol_quantity,VNP13A1_002_500_m_16_days_VI_Quality_Aerosol_quantity_Description,VNP13A1_002_500_m_16_days_VI_Quality_Adjacent_cloud_detected,VNP13A1_002_500_m_16_days_VI_Quality_Adjacent_cloud_detected_Description,VNP13A1_002_500_m_16_days_VI_Quality_Atmosphere_BRDF_correction,VNP13A1_002_500_m_16_days_VI_Quality_Atmosphere_BRDF_correction_Description,VNP13A1_002_500_m_16_days_VI_Quality_Mixed_clouds,VNP13A1_002_500_m_16_days_VI_Quality_Mixed_clouds_Description,VNP13A1_002_500_m_16_days_VI_Quality_Land/Water_flag,VNP13A1_002_500_m_16_days_VI_Quality_Land/Water_flag_Description,VNP13A1_002_500_m_16_days_VI_Quality_Possible_snow/ice,VNP13A1_002_500_m_16_days_VI_Quality_Possible_snow/ice_Description,VNP13A1_002_500_m_16_days_VI_Quality_Possible_shadow,VNP13A1_002_500_m_16_days_VI_Quality_Possible_shadow_Description
Iran,19,36.3,59.5,2020-05-08,h22v05,887.0,1908.0,0.1922,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2020-05-16,h22v05,887.0,1908.0,0.1922,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2020-05-24,h22v05,887.0,1908.0,0.1757,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2020-06-01,h22v05,887.0,1908.0,0.19,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2020-06-09,h22v05,887.0,1908.0,0.1938,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2020-06-17,h22v05,887.0,1908.0,0.1938,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2020-06-25,h22v05,887.0,1908.0,0.1739,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2020-07-03,h22v05,887.0,1908.0,0.1739,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2020-07-11,h22v05,887.0,1908.0,0.1577,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2020-07-19,h22v05,887.0,1908.0,0.1577,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2020-07-27,h22v05,887.0,1908.0,0.1984,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2020-08-04,h22v05,887.0,1908.0,0.1984,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2020-08-12,h22v05,887.0,1908.0,0.16,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2020-08-20,h22v05,887.0,1908.0,0.1507,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2020-08-28,h22v05,887.0,1908.0,0.1426,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2020-09-05,h22v05,887.0,1908.0,0.1414,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2020-09-13,h22v05,887.0,1908.0,0.1427,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2020-09-21,h22v05,887.0,1908.0,0.1605,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2020-09-29,h22v05,887.0,1908.0,0.1605,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2020-10-07,h22v05,887.0,1908.0,0.142,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2020-10-15,h22v05,887.0,1908.0,0.1409,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2020-10-23,h22v05,887.0,1908.0,0.1409,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2020-10-31,h22v05,887.0,1908.0,0.1164,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2020-11-08,h22v05,887.0,1908.0,0.1164,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2020-11-16,h22v05,887.0,1908.0,0.1071,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2020-11-24,h22v05,887.0,1908.0,0.1071,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2020-12-02,h22v05,887.0,1908.0,0.06,2120.0,0b0000100001001000,0b00,"VI produced, good quality",0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2020-12-10,h22v05,887.0,1908.0,0.06,2120.0,0b0000100001001000,0b00,"VI produced, good quality",0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2020-12-18,h22v05,887.0,1908.0,0.1192,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2020-12-26,h22v05,887.0,1908.0,0.1192,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-01-01,h22v05,887.0,1908.0,0.117,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-01-09,h22v05,887.0,1908.0,0.1107,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-01-17,h22v05,887.0,1908.0,0.1107,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-01-25,h22v05,887.0,1908.0,0.1118,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-02-02,h22v05,887.0,1908.0,0.1118,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-02-10,h22v05,887.0,1908.0,0.1082,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-02-18,h22v05,887.0,1908.0,0.1038,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-02-26,h22v05,887.0,1908.0,0.1231,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-03-06,h22v05,887.0,1908.0,0.1231,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-03-14,h22v05,887.0,1908.0,0.1243,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-03-22,h22v05,887.0,1908.0,0.109,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-03-30,h22v05,887.0,1908.0,0.1644,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-04-07,h22v05,887.0,1908.0,0.1644,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-04-15,h22v05,887.0,1908.0,0.1433,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-04-23,h22v05,887.0,1908.0,0.1424,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-05-01,h22v05,887.0,1908.0,0.1578,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-05-09,h22v05,887.0,1908.0,0.1578,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-05-17,h22v05,887.0,1908.0,0.1506,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-05-25,h22v05,887.0,1908.0,0.1419,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-06-02,h22v05,887.0,1908.0,0.1478,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-06-10,h22v05,887.0,1908.0,0.1478,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-06-18,h22v05,887.0,1908.0,0.1465,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-06-26,h22v05,887.0,1908.0,0.1628,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-07-04,h22v05,887.0,1908.0,0.1628,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-07-12,h22v05,887.0,1908.0,0.1321,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-07-20,h22v05,887.0,1908.0,0.1521,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-07-28,h22v05,887.0,1908.0,0.1521,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-08-05,h22v05,887.0,1908.0,0.1796,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-08-13,h22v05,887.0,1908.0,0.1796,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-08-21,h22v05,887.0,1908.0,0.1267,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-08-29,h22v05,887.0,1908.0,0.1267,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-09-06,h22v05,887.0,1908.0,0.1272,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-09-14,h22v05,887.0,1908.0,0.1272,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-09-22,h22v05,887.0,1908.0,0.141,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-09-30,h22v05,887.0,1908.0,0.145,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-10-08,h22v05,887.0,1908.0,0.145,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-10-16,h22v05,887.0,1908.0,0.133,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-10-24,h22v05,887.0,1908.0,0.1249,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-11-01,h22v05,887.0,1908.0,0.1136,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-11-09,h22v05,887.0,1908.0,0.1209,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-11-17,h22v05,887.0,1908.0,0.1209,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-11-25,h22v05,887.0,1908.0,0.1122,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-12-03,h22v05,887.0,1908.0,0.1122,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-12-11,h22v05,887.0,1908.0,0.107,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-12-19,h22v05,887.0,1908.0,0.107,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2021-12-27,h22v05,887.0,1908.0,0.1005,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2022-01-01,h22v05,887.0,1908.0,0.1005,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2022-01-09,h22v05,887.0,1908.0,0.1005,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2022-01-17,h22v05,887.0,1908.0,0.0951,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2022-01-25,h22v05,887.0,1908.0,0.0951,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2022-02-02,h22v05,887.0,1908.0,0.1102,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2022-02-10,h22v05,887.0,1908.0,0.1102,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2022-02-18,h22v05,887.0,1908.0,0.1074,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2022-02-26,h22v05,887.0,1908.0,0.1074,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2022-03-06,h22v05,887.0,1908.0,0.1293,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2022-03-14,h22v05,887.0,1908.0,0.1293,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2022-03-22,h22v05,887.0,1908.0,0.1275,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2022-03-30,h22v05,887.0,1908.0,0.1311,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2022-04-07,h22v05,887.0,1908.0,0.1414,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2022-04-15,h22v05,887.0,1908.0,0.1414,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2022-04-23,h22v05,887.0,1908.0,0.1724,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2022-05-01,h22v05,887.0,1908.0,0.1572,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2022-05-09,h22v05,887.0,1908.0,0.1681,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2022-05-17,h22v05,887.0,1908.0,0.1681,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2022-05-25,h22v05,887.0,1908.0,0.1544,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2022-06-02,h22v05,887.0,1908.0,0.1492,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2022-06-10,h22v05,887.0,1908.0,0.1492,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2022-06-18,h22v05,887.0,1908.0,0.1402,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2022-06-26,h22v05,887.0,1908.0,0.1282,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2022-07-04,h22v05,887.0,1908.0,0.134,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2022-07-12,h22v05,887.0,1908.0,0.134,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2022-07-20,h22v05,887.0,1908.0,0.1238,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2022-07-28,h22v05,887.0,1908.0,0.1421,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2022-08-05,h22v05,887.0,1908.0,0.1421,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Iran,19,36.3,59.5,2022-08-13,h22v05,887.0,1908.0,0.1337,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
