Category,ID,Latitude,Longitude,Date,MODIS_Tile,MOD13A2_061_Line_Y_1km,MOD13A2_061_Sample_X_1km,MOD13A2_061__1_km_16_days_NDVI,MOD13A2_061__1_km_16_days_VI_Quality,MOD13A2_061__1_km_16_days_VI_Quality_bitmask,MOD13A2_061__1_km_16_days_VI_Quality_MODLAND,MOD13A2_061__1_km_16_days_VI_Quality_MODLAND_Description,MOD13A2_061__1_km_16_days_VI_Quality_VI_Usefulness,MOD13A2_061__1_km_16_days_VI_Quality_VI_Usefulness_Description,MOD13A2_061__1_km_16_days_VI_Quality_Aerosol_Quantity,MOD13A2_061__1_km_16_days_VI_Quality_Aerosol_Quantity_Description,MOD13A2_061__1_km_16_days_VI_Quality_Adjacent_cloud_detected,MOD13A2_061__1_km_16_days_VI_Quality_Adjacent_cloud_detected_Description,MOD13A2_061__1_km_16_days_VI_Quality_Atmosphere_BRDF_Correction,MOD13A2_061__1_km_16_days_VI_Quality_Atmosphere_BRDF_Correction_Description,MOD13A2_061__1_km_16_days_VI_Quality_Mixed_Clouds,MOD13A2_061__1_km_16_days_VI_Quality_Mixed_Clouds_Description,MOD13A2_061__1_km_16_days_VI_Quality_Land/Water_Mask,MOD13A2_061__1_km_16_days_VI_Quality_Land/Water_Mask_Description,MOD13A2_061__1_km_16_days_VI_Quality_Possible_snow/ice,MOD13A2_061__1_km_16_days_VI_Quality_Possible_snow/ice_Description,MOD13A2_061__1_km_16_days_VI_Quality_Possible_shadow,MOD13A2_061__1_km_16_days_VI_Quality_Possible_shadow_Description
Thailand,8,15.0,100.5,2013-12-03,h27v07,599.0,849.0,0.3418,4160.0,0b0001000001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Thailand,8,15.0,100.5,2013-12-19,h27v07,599.0,849.0,0.3176,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2014-01-01,h27v07,599.0,849.0,0.2874,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2014-01-17,h27v07,599.0,849.0,0.2757,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2014-02-02,h27v07,599.0,849.0,0.256,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2014-02-18,h27v07,599.0,849.0,0.2499,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2014-03-06,h27v07,599.0,849.0,0.2903,4164.0,0b0001000001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Thailand,8,15.0,100.5,2014-03-22,h27v07,599.0,849.0,0.3026,4164.0,0b0001000001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Thailand,8,15.0,100.5,2014-04-07,h27v07,599.0,849.0,0.3111,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2014-04-23,h27v07,599.0,849.0,0.3409,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2014-05-09,h27v07,599.0,849.0,0.3296,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2014-05-25,h27v07,599.0,849.0,0.429,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2014-06-10,h27v07,599.0,849.0,0.3629,2062.0,0b0000100000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality (0011),0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2014-06-26,h27v07,599.0,849.0,0.386,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2014-07-12,h27v07,599.0,849.0,0.4357,35154.0,0b1000100101010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality (0100),0b01,Low,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
Thailand,8,15.0,100.5,2014-07-28,h27v07,599.0,849.0,0.2639,35148.0,0b1000100101001100,0b00,"VI produced, good quality",0b0011,Decreasing quality (0011),0b01,Low,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
Thailand,8,15.0,100.5,2014-08-13,h27v07,599.0,849.0,0.2195,35222.0,0b1000100110010110,0b10,"Pixel produced, but most probably cloudy",0b0101,Decreasing quality (0101),0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
Thailand,8,15.0,100.5,2014-08-29,h27v07,599.0,849.0,0.3734,36254.0,0b1000110110011110,0b10,"Pixel produced, but most probably cloudy",0b0111,Decreasing quality (0111),0b10,Average,0b1,Yes,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
Thailand,8,15.0,100.5,2014-09-14,h27v07,599.0,849.0,0.7002,2445.0,0b0000100110001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality (0011),0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2014-09-30,h27v07,599.0,849.0,0.8276,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2014-10-16,h27v07,599.0,849.0,0.8739,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2014-11-01,h27v07,599.0,849.0,0.8137,4164.0,0b0001000001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Thailand,8,15.0,100.5,2014-11-17,h27v07,599.0,849.0,0.7617,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2014-12-03,h27v07,599.0,849.0,0.4342,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2014-12-19,h27v07,599.0,849.0,0.3021,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2015-01-01,h27v07,599.0,849.0,0.2755,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2015-01-17,h27v07,599.0,849.0,0.2526,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2015-02-02,h27v07,599.0,849.0,0.2441,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2015-02-18,h27v07,599.0,849.0,0.2738,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2015-03-06,h27v07,599.0,849.0,0.256,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2015-03-22,h27v07,599.0,849.0,0.2875,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2015-04-07,h27v07,599.0,849.0,0.3371,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2015-04-23,h27v07,599.0,849.0,0.3768,3218.0,0b0000110010010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality (0100),0b10,Average,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2015-05-09,h27v07,599.0,849.0,0.3241,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2015-05-25,h27v07,599.0,849.0,0.2943,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2015-06-10,h27v07,599.0,849.0,0.2725,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2015-06-26,h27v07,599.0,849.0,0.251,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2015-07-12,h27v07,599.0,849.0,0.248,2058.0,0b0000100000001010,0b10,"Pixel produced, but most probably cloudy",0b0010,Decreasing quality (0010),0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2015-07-28,h27v07,599.0,849.0,0.2534,3150.0,0b0000110001001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality (0011),0b01,Low,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2015-08-13,h27v07,599.0,849.0,0.3041,34888.0,0b1000100001001000,0b00,"VI produced, good quality",0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
Thailand,8,15.0,100.5,2015-08-29,h27v07,599.0,849.0,0.518,4164.0,0b0001000001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Thailand,8,15.0,100.5,2015-09-14,h27v07,599.0,849.0,0.4517,5202.0,0b0001010001010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality (0100),0b01,Low,0b0,No,0b0,No,0b1,Yes,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Thailand,8,15.0,100.5,2015-09-30,h27v07,599.0,849.0,0.3502,3478.0,0b0000110110010110,0b10,"Pixel produced, but most probably cloudy",0b0101,Decreasing quality (0101),0b10,Average,0b1,Yes,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2015-10-16,h27v07,599.0,849.0,0.4055,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2015-11-01,h27v07,599.0,849.0,0.5695,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2015-11-17,h27v07,599.0,849.0,0.7663,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2015-12-03,h27v07,599.0,849.0,0.7612,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2015-12-19,h27v07,599.0,849.0,0.6908,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2016-01-01,h27v07,599.0,849.0,0.5102,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2016-01-17,h27v07,599.0,849.0,0.4195,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2016-02-02,h27v07,599.0,849.0,0.3129,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2016-02-18,h27v07,599.0,849.0,0.2927,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2016-03-05,h27v07,599.0,849.0,0.2974,4164.0,0b0001000001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Thailand,8,15.0,100.5,2016-03-21,h27v07,599.0,849.0,0.294,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2016-04-06,h27v07,599.0,849.0,0.2848,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2016-04-22,h27v07,599.0,849.0,0.2774,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2016-05-08,h27v07,599.0,849.0,0.3169,4166.0,0b0001000001000110,0b10,"Pixel produced, but most probably cloudy",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Thailand,8,15.0,100.5,2016-05-24,h27v07,599.0,849.0,0.33,2372.0,0b0000100101000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2016-06-09,h27v07,599.0,849.0,0.2789,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2016-06-25,h27v07,599.0,849.0,0.3703,35150.0,0b1000100101001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality (0011),0b01,Low,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
Thailand,8,15.0,100.5,2016-07-11,h27v07,599.0,849.0,0.2626,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2016-07-27,h27v07,599.0,849.0,0.3588,4166.0,0b0001000001000110,0b10,"Pixel produced, but most probably cloudy",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Thailand,8,15.0,100.5,2016-08-12,h27v07,599.0,849.0,0.2455,2058.0,0b0000100000001010,0b10,"Pixel produced, but most probably cloudy",0b0010,Decreasing quality (0010),0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2016-08-28,h27v07,599.0,849.0,0.6768,3218.0,0b0000110010010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality (0100),0b10,Average,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2016-09-13,h27v07,599.0,849.0,0.8254,4160.0,0b0001000001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Thailand,8,15.0,100.5,2016-09-29,h27v07,599.0,849.0,0.5771,2058.0,0b0000100000001010,0b10,"Pixel produced, but most probably cloudy",0b0010,Decreasing quality (0010),0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2016-10-15,h27v07,599.0,849.0,0.6781,3154.0,0b0000110001010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality (0100),0b01,Low,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2016-10-31,h27v07,599.0,849.0,0.4256,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2016-11-16,h27v07,599.0,849.0,0.4401,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2016-12-02,h27v07,599.0,849.0,0.3394,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2016-12-18,h27v07,599.0,849.0,0.3194,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2017-01-01,h27v07,599.0,849.0,0.3071,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2017-01-17,h27v07,599.0,849.0,0.3128,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2017-02-02,h27v07,599.0,849.0,0.308,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2017-02-18,h27v07,599.0,849.0,0.299,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2017-03-06,h27v07,599.0,849.0,0.4089,4160.0,0b0001000001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Thailand,8,15.0,100.5,2017-03-22,h27v07,599.0,849.0,0.3156,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2017-04-07,h27v07,599.0,849.0,0.2835,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2017-04-23,h27v07,599.0,849.0,0.3134,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2017-05-09,h27v07,599.0,849.0,0.1585,2058.0,0b0000100000001010,0b10,"Pixel produced, but most probably cloudy",0b0010,Decreasing quality (0010),0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2017-05-25,h27v07,599.0,849.0,0.3227,3478.0,0b0000110110010110,0b10,"Pixel produced, but most probably cloudy",0b0101,Decreasing quality (0101),0b10,Average,0b1,Yes,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2017-06-10,h27v07,599.0,849.0,0.3895,3150.0,0b0000110001001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality (0011),0b01,Low,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2017-06-26,h27v07,599.0,849.0,0.3781,36186.0,0b1000110101011010,0b10,"Pixel produced, but most probably cloudy",0b0110,Decreasing quality (0110),0b01,Low,0b1,Yes,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
Thailand,8,15.0,100.5,2017-07-12,h27v07,599.0,849.0,0.18,2058.0,0b0000100000001010,0b10,"Pixel produced, but most probably cloudy",0b0010,Decreasing quality (0010),0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2017-07-28,h27v07,599.0,849.0,0.7351,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2017-08-13,h27v07,599.0,849.0,0.655,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2017-08-29,h27v07,599.0,849.0,0.6899,2445.0,0b0000100110001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality (0011),0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2017-09-14,h27v07,599.0,849.0,0.6428,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2017-09-30,h27v07,599.0,849.0,0.2391,2058.0,0b0000100000001010,0b10,"Pixel produced, but most probably cloudy",0b0010,Decreasing quality (0010),0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2017-10-16,h27v07,599.0,849.0,0.4707,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2017-11-01,h27v07,599.0,849.0,0.4521,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2017-11-17,h27v07,599.0,849.0,0.487,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2017-12-03,h27v07,599.0,849.0,0.496,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2017-12-19,h27v07,599.0,849.0,0.7243,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2018-01-01,h27v07,599.0,849.0,0.6194,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2018-01-17,h27v07,599.0,849.0,0.5788,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Thailand,8,15.0,100.5,2018-02-02,h27v07,599.0,849.0,0.5733,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
